regio1,regio2,regio3,baseRent,totalRent,livingSpace,noRooms,floor,numberOfFloors,yearConstructed,condition,interiorQual,lift,balcony,hasKitchen,cellar,garden,typeOfFlat,serviceCharge,heatingType,newlyConst,picturecount,pricetrend,date,rent_per_sqm,neighborhood,district_part,bezirk,date_clean,district_name,avg_monthly_income_eur,median_monthly_income_eur,unemployment_rate_pct,population,transfer_income_share_pct,rent_burden_pct
Berlin,Berlin,Grünau_Köpenick,867.24,1067.24,72.27,2.0,0.0,3.0,2017.0,well_kept,sophisticated,True,True,False,True,True,ground_floor,200.0,central_heating,False,16,4.45,Feb20,12.0,Grünau,Köpenick,Treptow-Köpenick,2020-02,Treptow-Köpenick,2050,1900,7.0,274000,10.5,42.30439024390244
Berlin,Berlin,Konradshöhe_Reinickendorf,800.0,900.0,62.0,2.0,,,,,,False,False,False,False,True,apartment,,,False,1,4.22,Feb20,12.903225806451612,Konradshöhe,Reinickendorf,Reinickendorf,2020-02,Reinickendorf,1800,1650,10.2,265000,16.0,44.44444444444444
Berlin,Berlin,Karow_Weißensee,749.0,953.0,74.49,3.0,1.0,,1997.0,modernized,,False,False,False,True,False,apartment,204.0,district_heating,False,2,8.75,May19,10.0550409450933,Karow,Weißensee,Pankow,2019-05,Pankow,2200,2050,6.5,413000,9.5,34.04545454545455
Berlin,Berlin,Heinersdorf_Weißensee,505.0,655.0,21.0,1.0,3.0,3.0,2016.0,mint_condition,sophisticated,True,False,True,False,False,apartment,150.0,district_heating,False,6,9.11,May19,24.047619047619047,Heinersdorf,Weißensee,Pankow,2019-05,Pankow,2200,2050,6.5,413000,9.5,22.954545454545457
Berlin,Berlin,Tiergarten_Tiergarten,1301.16,1543.16,92.94,3.0,1.0,,2015.0,,,False,True,False,False,False,apartment,242.0,,False,8,9.09,Sep18,14.000000000000002,Tiergarten,Tiergarten,Mitte,2018-09,Mitte,1850,1650,12.8,384000,22.5,70.33297297297297
Berlin,Berlin,Wilmersdorf_Wilmersdorf,1084.59,1250.75,100.1,3.0,4.0,,1914.0,,,False,True,False,False,False,,166.16,,False,9,6.2,Feb20,10.835064935064937,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2020-02,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,45.19125
Berlin,Berlin,Neukölln_Neukölln,1299.0,,84.72,3.0,1.0,4.0,1900.0,modernized,,False,True,False,False,False,apartment,198.0,,False,17,11.54,Sep18,15.3328611898017,Neukölln,Neukölln,Neukölln,2018-09,Neukölln,1650,1500,14.1,329000,24.0,78.72727272727272
Berlin,Berlin,Schöneberg_Schöneberg,898.0,1048.0,56.13,2.0,0.0,4.0,1956.0,first_time_use_after_refurbishment,normal,False,True,False,True,False,raised_ground_floor,110.0,central_heating,False,10,9.7,May19,15.998574737217174,Schöneberg,Schöneberg,Tempelhof-Schöneberg,2019-05,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,42.76190476190476
Berlin,Berlin,Wedding_Wedding,695.0,795.0,50.0,1.0,0.0,5.0,1904.0,first_time_use_after_refurbishment,sophisticated,False,False,True,True,False,ground_floor,100.0,district_heating,False,12,10.95,Feb20,13.9,Wedding,Wedding,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,37.567567567567565
Berlin,Berlin,Wilmersdorf_Wilmersdorf,1350.0,1560.0,103.0,3.0,1.0,5.0,1906.0,first_time_use_after_refurbishment,sophisticated,False,True,True,False,False,apartment,210.0,central_heating,False,15,6.2,Feb20,13.106796116504857,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2020-02,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,56.25
Berlin,Berlin,Charlottenburg_Charlottenburg,1300.0,1442.0,129.0,4.0,1.0,4.0,1897.0,need_of_renovation,simple,False,True,False,False,False,apartment,142.0,self_contained_central_heating,False,0,8.74,Sep18,10.07751937984496,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2018-09,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,54.166666666666664
Berlin,Berlin,Charlottenburg_Charlottenburg,960.0,1240.0,97.79,3.0,4.0,,1954.0,need_of_renovation,,True,False,False,True,False,apartment,140.0,central_heating,False,6,6.83,Oct19,9.816954698844462,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2019-10,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,40.0
Berlin,Berlin,Lichterfelde_Steglitz,409.0,499.0,29.2,1.0,1.0,,1937.0,,,True,False,True,False,False,,90.0,floor_heating,False,5,7.53,Sep18,14.006849315068491,Lichterfelde,Steglitz,Steglitz-Zehlendorf,2018-09,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,15.730769230769232
Berlin,Berlin,Mitte_Mitte,1750.0,2050.0,109.0,3.0,1.0,,2012.0,mint_condition,sophisticated,True,True,True,True,False,apartment,300.0,district_heating,False,14,8.7,Sep18,16.05504587155963,Mitte,Mitte,Mitte,2018-09,Mitte,1850,1650,12.8,384000,22.5,94.5945945945946
Berlin,Berlin,Spandau_Spandau,394.85,576.58,46.02,1.5,3.0,,1961.0,,,False,False,False,True,False,apartment,181.73,district_heating,False,3,8.6,May19,8.579965232507606,Spandau,Spandau,Spandau,2019-05,Spandau,1700,1550,11.5,245000,18.5,23.226470588235294
Berlin,Berlin,Waidmannslust_Reinickendorf,469.0,699.0,63.0,2.0,4.0,14.0,1967.0,modernized,normal,True,True,False,False,False,apartment,130.0,district_heating,False,10,8.7,Sep18,7.444444444444445,Waidmannslust,Reinickendorf,Reinickendorf,2018-09,Reinickendorf,1800,1650,10.2,265000,16.0,26.055555555555554
Berlin,Berlin,Reinickendorf_Reinickendorf,410.0,510.0,62.0,2.0,2.0,4.0,1909.0,,,False,True,False,False,False,apartment,100.0,self_contained_central_heating,False,8,9.64,Sep18,6.612903225806452,Reinickendorf,Reinickendorf,Reinickendorf,2018-09,Reinickendorf,1800,1650,10.2,265000,16.0,22.77777777777778
Berlin,Berlin,Buch_Pankow,660.0,892.0,70.34,2.0,1.0,2.0,1912.0,first_time_use_after_refurbishment,sophisticated,False,True,True,True,False,apartment,232.0,district_heating,False,11,8.11,May19,9.382996872334376,Buch,Pankow,Pankow,2019-05,Pankow,2200,2050,6.5,413000,9.5,30.0
Berlin,Berlin,Mitte_Mitte,1750.0,2000.0,81.88,3.0,3.0,3.0,1995.0,well_kept,,False,True,True,True,False,apartment,140.0,central_heating,False,20,8.7,Sep18,21.372740595994134,Mitte,Mitte,Mitte,2018-09,Mitte,1850,1650,12.8,384000,22.5,94.5945945945946
Berlin,Berlin,Tiergarten_Tiergarten,770.0,920.0,70.0,2.0,4.0,4.0,1893.0,well_kept,normal,False,False,False,True,False,apartment,60.0,central_heating,False,8,8.28,Oct19,11.0,Tiergarten,Tiergarten,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,41.62162162162162
Berlin,Berlin,Lichtenrade_Tempelhof,199.0,,20.0,1.0,,,,,,False,False,False,False,True,other,,,False,4,7.23,Oct19,9.95,Lichtenrade,Tempelhof,Tempelhof-Schöneberg,2019-10,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,9.476190476190476
Berlin,Berlin,Charlottenburg_Charlottenburg,1850.0,,92.0,2.0,2.0,,1903.0,mint_condition,,True,True,True,False,False,apartment,150.0,,False,9,6.13,Feb20,20.10869565217391,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2020-02,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,77.08333333333334
Berlin,Berlin,Wittenau_Reinickendorf,488.54,643.54,55.39,2.0,,,1930.0,,,False,True,False,True,False,ground_floor,99.0,central_heating,False,6,6.52,Oct19,8.820003610760065,Wittenau,Reinickendorf,Reinickendorf,2019-10,Reinickendorf,1800,1650,10.2,265000,16.0,27.141111111111112
Berlin,Berlin,Tiergarten_Tiergarten,599.0,729.0,48.0,2.0,3.0,,1900.0,well_kept,normal,False,False,False,False,False,apartment,80.0,central_heating,False,1,8.28,Oct19,12.479166666666666,Tiergarten,Tiergarten,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,32.37837837837838
Berlin,Berlin,Hellersdorf_Hellersdorf,565.88,794.74,81.59,4.0,3.0,,1986.0,,,False,True,False,True,False,apartment,228.86,,False,3,7.0,Oct19,6.9356538791518565,Hellersdorf,Hellersdorf,Marzahn-Hellersdorf,2019-10,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,32.336
Berlin,Berlin,Friedrichshain_Friedrichshain,814.0,,52.52,2.0,0.0,4.0,1901.0,first_time_use_after_refurbishment,sophisticated,False,True,False,False,True,ground_floor,93.0,self_contained_central_heating,False,13,10.09,Sep18,15.4988575780655,Friedrichshain,Friedrichshain,Friedrichshain-Kreuzberg,2018-09,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,42.84210526315789
Berlin,Berlin,Charlottenburg_Charlottenburg,2208.0,2622.0,138.0,5.0,5.0,5.0,1900.0,first_time_use,luxury,True,False,True,False,False,roof_storey,414.0,floor_heating,False,17,8.89,May19,16.0,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2019-05,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,92.0
Berlin,Berlin,Reinickendorf_Reinickendorf,819.0,1039.41,81.9,2.0,3.0,,2019.0,,,True,False,False,False,False,apartment,122.61,,True,6,9.36,May19,10.0,Reinickendorf,Reinickendorf,Reinickendorf,2019-05,Reinickendorf,1800,1650,10.2,265000,16.0,45.5
Berlin,Berlin,Lichterfelde_Steglitz,965.1,1320.1,111.96,3.0,2.0,4.0,1989.0,well_kept,normal,False,True,False,True,False,apartment,235.0,central_heating,False,14,5.45,Feb20,8.620042872454448,Lichterfelde,Steglitz,Steglitz-Zehlendorf,2020-02,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,37.11923076923077
Berlin,Berlin,Oberschöneweide_Köpenick,400.0,530.0,40.29,2.0,5.0,5.0,1900.0,,normal,True,False,True,False,False,apartment,130.0,central_heating,False,13,7.18,Feb20,9.928021841648052,Oberschöneweide,Köpenick,Treptow-Köpenick,2020-02,Treptow-Köpenick,2050,1900,7.0,274000,10.5,19.51219512195122
Berlin,Berlin,Kreuzberg_Kreuzberg,1000.0,1200.0,40.0,1.0,3.0,,,,,True,True,True,False,False,apartment,200.0,,False,3,7.88,Feb20,25.0,Kreuzberg,Kreuzberg,Friedrichshain-Kreuzberg,2020-02,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,52.63157894736842
Berlin,Berlin,Wilmersdorf_Wilmersdorf,1261.5,1471.5,82.0,3.0,3.0,5.0,1910.0,refurbished,sophisticated,False,True,True,True,False,apartment,210.0,district_heating,False,0,6.81,Oct19,15.384146341463415,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2019-10,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,52.5625
Berlin,Berlin,Friedrichshain_Friedrichshain,1400.0,1400.0,45.55,2.0,2.0,6.0,,fully_renovated,,False,False,False,False,False,apartment,400.0,,False,14,7.53,Feb20,30.73545554335895,Friedrichshain,Friedrichshain,Friedrichshain-Kreuzberg,2020-02,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,73.68421052631578
Berlin,Berlin,Friedrichshain_Friedrichshain,1295.62,1441.19,58.23,2.0,10.0,11.0,,first_time_use,sophisticated,True,True,True,False,False,apartment,87.35,floor_heating,False,9,10.09,Sep18,22.250042933195942,Friedrichshain,Friedrichshain,Friedrichshain-Kreuzberg,2018-09,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,68.19052631578947
Berlin,Berlin,Karlshorst_Lichtenberg,778.4,873.4,56.0,2.0,,2.0,2019.0,first_time_use,,False,True,False,False,False,apartment,55.0,floor_heating,True,1,8.33,May19,13.9,Karlshorst,Lichtenberg,Lichtenberg,2019-05,Lichtenberg,1800,1650,9.5,296000,14.5,43.24444444444444
Berlin,Berlin,Buckow_Neukölln,650.0,950.0,68.0,2.5,,,,,,False,True,True,True,False,apartment,,,False,3,5.59,Feb20,9.558823529411764,Buckow,Neukölln,Neukölln,2020-02,Neukölln,1650,1500,14.1,329000,24.0,39.39393939393939
Berlin,Berlin,Wilmersdorf_Wilmersdorf,1065.0,1365.0,60.5,2.0,0.0,4.0,1900.0,first_time_use_after_refurbishment,luxury,False,True,True,False,False,ground_floor,300.0,,False,15,6.81,Oct19,17.60330578512397,Wilmersdorf,Wilmersdorf,Charlottenburg-Wilmersdorf,2019-10,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,44.375
Berlin,Berlin,Lichtenberg_Lichtenberg,900.0,1060.0,77.0,3.0,3.0,4.0,1917.0,fully_renovated,sophisticated,False,True,True,True,False,apartment,160.0,central_heating,False,8,7.41,Sep18,11.688311688311687,Lichtenberg,Lichtenberg,Lichtenberg,2018-09,Lichtenberg,1800,1650,9.5,296000,14.5,50.0
Berlin,Berlin,Buckow_Neukölln,450.59,623.91,58.77,2.0,1.0,3.0,1958.0,,,False,True,False,False,False,apartment,124.18,,False,3,7.59,Sep18,7.6670069763484765,Buckow,Neukölln,Neukölln,2018-09,Neukölln,1650,1500,14.1,329000,24.0,27.30848484848485
Berlin,Berlin,Lichterfelde_Steglitz,3400.0,3850.0,224.0,5.0,1.0,2.0,1908.0,fully_renovated,sophisticated,False,True,False,False,False,apartment,450.0,oil_heating,False,26,7.94,May19,15.178571428571429,Lichterfelde,Steglitz,Steglitz-Zehlendorf,2019-05,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,130.76923076923077
Berlin,Berlin,Wedding_Wedding,693.84,1018.84,96.5,3.0,3.0,5.0,1981.0,fully_renovated,normal,True,True,True,True,False,apartment,250.0,central_heating,False,18,10.75,Sep18,7.190051813471503,Wedding,Wedding,Mitte,2018-09,Mitte,1850,1650,12.8,384000,22.5,37.50486486486487
Berlin,Berlin,Niederschöneweide_Treptow,603.0,693.45,30.15,1.0,6.0,6.0,,first_time_use,sophisticated,True,True,True,True,False,roof_storey,60.3,floor_heating,False,8,7.56,Oct19,20.0,Niederschöneweide,Treptow,Treptow-Köpenick,2019-10,Treptow-Köpenick,2050,1900,7.0,274000,10.5,29.414634146341463
Berlin,Berlin,Friedrichsfelde_Lichtenberg,893.92,1061.92,61.03,2.0,6.0,6.0,2018.0,first_time_use,sophisticated,True,True,True,True,False,,168.0,central_heating,True,4,9.15,Sep18,14.647222677371785,Friedrichsfelde,Lichtenberg,Lichtenberg,2018-09,Lichtenberg,1800,1650,9.5,296000,14.5,49.66222222222222
Berlin,Berlin,Wedding_Wedding,850.0,,29.0,1.0,6.0,6.0,2018.0,first_time_use,,True,True,False,True,True,roof_storey,110.0,wood_pellet_heating,True,10,11.01,May19,29.310344827586206,Wedding,Wedding,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,45.94594594594595
Berlin,Berlin,Adlershof_Treptow,750.0,970.0,70.0,2.5,3.0,4.0,,,,False,True,True,False,False,,220.0,gas_heating,False,5,6.05,Feb20,10.714285714285714,Adlershof,Treptow,Treptow-Köpenick,2020-02,Treptow-Köpenick,2050,1900,7.0,274000,10.5,36.58536585365854
Berlin,Berlin,Friedrichsfelde_Lichtenberg,649.0,859.0,67.21,2.5,3.0,4.0,1912.0,refurbished,sophisticated,False,False,False,False,False,apartment,210.0,central_heating,False,14,8.54,May19,9.656301145662848,Friedrichsfelde,Lichtenberg,Lichtenberg,2019-05,Lichtenberg,1800,1650,9.5,296000,14.5,36.05555555555556
Berlin,Berlin,Mitte_Mitte,1350.0,1350.0,40.0,2.0,,8.0,,mint_condition,sophisticated,True,True,True,True,False,apartment,0.0,,False,7,6.57,Oct19,33.75,Mitte,Mitte,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,72.97297297297297
Berlin,Berlin,Johannisthal_Treptow,1250.0,1415.0,87.0,3.0,2.0,3.0,1911.0,mint_condition,luxury,False,True,True,True,True,apartment,165.0,central_heating,False,34,9.52,Sep18,14.367816091954024,Johannisthal,Treptow,Treptow-Köpenick,2018-09,Treptow-Köpenick,2050,1900,7.0,274000,10.5,60.97560975609756
Berlin,Berlin,Lichterfelde_Steglitz,818.15,1132.84,105.16,3.5,1.0,,1970.0,first_time_use_after_refurbishment,,True,True,False,True,False,apartment,314.69,district_heating,False,4,7.53,Sep18,7.78004944845949,Lichterfelde,Steglitz,Steglitz-Zehlendorf,2018-09,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,31.46730769230769
Berlin,Berlin,Reinickendorf_Reinickendorf,800.0,900.0,43.06,2.0,,4.0,1925.0,well_kept,,False,True,True,False,True,ground_floor,60.0,central_heating,False,12,9.64,Sep18,18.57872735717603,Reinickendorf,Reinickendorf,Reinickendorf,2018-09,Reinickendorf,1800,1650,10.2,265000,16.0,44.44444444444444
Berlin,Berlin,Weißensee_Weißensee,1060.0,1220.0,53.02,2.0,0.0,,2019.0,first_time_use_after_refurbishment,sophisticated,False,True,False,False,False,other,80.0,central_heating,True,7,6.67,Feb20,19.992455677102978,Weißensee,Weißensee,Pankow,2020-02,Pankow,2200,2050,6.5,413000,9.5,48.18181818181818
Berlin,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,1160.0,1400.0,70.0,2.0,2.0,2.0,,,,True,True,True,True,False,apartment,240.0,district_heating,False,8,7.21,Oct19,16.571428571428573,Prenzlauer_Berg,Prenzlauer_Berg,Pankow,2019-10,Pankow,2200,2050,6.5,413000,9.5,52.72727272727272
Berlin,Berlin,Hellersdorf_Hellersdorf,525.19,732.84,69.4,3.0,3.0,,1989.0,modernized,,True,True,False,False,False,apartment,207.65,district_heating,False,8,8.62,May19,7.567579250720462,Hellersdorf,Hellersdorf,Marzahn-Hellersdorf,2019-05,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,30.010857142857144
Berlin,Berlin,Johannisthal_Treptow,421.77,571.77,47.0,1.0,0.0,3.0,1905.0,well_kept,normal,False,False,False,False,False,ground_floor,90.0,self_contained_central_heating,False,10,6.22,Feb20,8.973829787234042,Johannisthal,Treptow,Treptow-Köpenick,2020-02,Treptow-Köpenick,2050,1900,7.0,274000,10.5,20.574146341463415
Berlin,Berlin,Oberschöneweide_Köpenick,999.0,1229.0,107.3,3.0,3.0,4.0,1904.0,refurbished,normal,False,False,False,False,False,apartment,130.0,central_heating,False,8,8.99,May19,9.310344827586206,Oberschöneweide,Köpenick,Treptow-Köpenick,2019-05,Treptow-Köpenick,2050,1900,7.0,274000,10.5,48.73170731707317
Berlin,Berlin,Tiergarten_Tiergarten,1570.0,1989.0,93.0,3.0,4.0,,1998.0,,,True,False,True,True,False,apartment,419.0,central_heating,False,10,10.17,May19,16.881720430107528,Tiergarten,Tiergarten,Mitte,2019-05,Mitte,1850,1650,12.8,384000,22.5,84.86486486486487
Berlin,Berlin,Mitte_Mitte,1704.68,1996.9,97.41,3.0,6.0,6.0,2018.0,first_time_use,luxury,True,True,False,True,False,roof_storey,146.11,central_heating,True,13,8.75,Sep18,17.5000513294323,Mitte,Mitte,Mitte,2018-09,Mitte,1850,1650,12.8,384000,22.5,92.14486486486487
Berlin,Berlin,Mitte_Mitte,1595.0,1845.0,82.75,3.0,1.0,7.0,2020.0,mint_condition,luxury,True,True,True,True,False,apartment,250.0,district_heating,True,20,5.92,Feb20,19.274924471299094,Mitte,Mitte,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,86.21621621621621
Berlin,Berlin,Marzahn_Marzahn,420.14,594.0,68.82,3.0,5.0,5.0,1979.0,,,False,True,False,False,False,apartment,103.53,,False,4,6.06,Oct19,6.104911362975879,Marzahn,Marzahn,Marzahn-Hellersdorf,2019-10,Marzahn-Hellersdorf,1750,1600,10.8,269000,17.0,24.008
Berlin,Berlin,Alt_Hohenschönhausen_Hohenschönhausen,1158.82,1453.82,113.61,4.0,0.0,6.0,1997.0,well_kept,normal,True,True,True,True,False,raised_ground_floor,295.0,central_heating,False,8,9.2,May19,10.199982395915852,Alt_Hohenschönhausen,Hohenschönhausen,Lichtenberg,2019-05,Lichtenberg,1800,1650,9.5,296000,14.5,64.37888888888888
Berlin,Berlin,Tiergarten_Tiergarten,2220.43,2544.58,108.05,4.0,4.0,5.0,2019.0,first_time_use,sophisticated,True,True,True,False,False,apartment,216.1,district_heating,True,12,8.22,Oct19,20.55002313743637,Tiergarten,Tiergarten,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,120.02324324324323
Berlin,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,1198.0,1321.0,49.9,2.0,0.0,0.0,1906.0,,,True,False,False,False,False,apartment,123.0,,False,7,7.21,Oct19,24.00801603206413,Prenzlauer_Berg,Prenzlauer_Berg,Pankow,2019-10,Pankow,2200,2050,6.5,413000,9.5,54.45454545454545
Berlin,Berlin,Friedrichshain_Friedrichshain,860.0,990.0,48.0,1.5,3.0,5.0,2019.0,first_time_use,sophisticated,True,True,True,True,False,apartment,130.0,district_heating,True,13,7.54,Feb20,17.916666666666668,Friedrichshain,Friedrichshain,Friedrichshain-Kreuzberg,2020-02,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,45.26315789473684
Berlin,Berlin,Schöneberg_Schöneberg,1142.12,1471.96,94.0,3.5,1.0,,1940.0,modernized,,False,True,False,True,False,apartment,329.84,district_heating,False,3,7.59,Oct19,12.150212765957445,Schöneberg,Schöneberg,Tempelhof-Schöneberg,2019-10,Tempelhof-Schöneberg,2100,1950,8.3,351000,13.5,54.38666666666666
Berlin,Berlin,Weißensee_Weißensee,634.76,817.15,63.54,1.0,2.0,3.0,1890.0,,,False,False,False,True,False,apartment,182.39,district_heating,False,8,7.35,Oct19,9.989927604658485,Weißensee,Weißensee,Pankow,2019-10,Pankow,2200,2050,6.5,413000,9.5,28.852727272727275
Berlin,Berlin,Charlottenburg_Charlottenburg,995.0,1245.0,74.73,3.0,1.0,6.0,,first_time_use_after_refurbishment,,True,True,False,True,False,apartment,250.0,central_heating,False,9,6.13,Feb20,13.314599223872609,Charlottenburg,Charlottenburg,Charlottenburg-Wilmersdorf,2020-02,Charlottenburg-Wilmersdorf,2400,2200,7.8,342000,11.2,41.458333333333336
Berlin,Berlin,Kreuzberg_Kreuzberg,1555.0,1725.0,82.0,2.0,4.0,4.0,1900.0,mint_condition,luxury,False,True,True,False,False,apartment,170.0,district_heating,False,13,8.63,Oct19,18.963414634146343,Kreuzberg,Kreuzberg,Friedrichshain-Kreuzberg,2019-10,Friedrichshain-Kreuzberg,1900,1750,9.2,289000,16.8,81.84210526315789
Berlin,Berlin,Lichterfelde_Steglitz,486.15,706.15,68.86,2.5,2.0,4.0,1978.0,well_kept,normal,False,True,True,True,False,apartment,150.0,oil_heating,False,0,7.53,Sep18,7.059976764449607,Lichterfelde,Steglitz,Steglitz-Zehlendorf,2018-09,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,18.698076923076922
Berlin,Berlin,Mitte_Mitte,3265.42,4135.29,143.54,3.5,10.0,11.0,,first_time_use,sophisticated,True,True,True,True,False,apartment,869.87,,False,9,5.92,Feb20,22.74919882959454,Mitte,Mitte,Mitte,2020-02,Mitte,1850,1650,12.8,384000,22.5,176.5091891891892
Berlin,Berlin,Prenzlauer_Berg_Prenzlauer_Berg,1349.0,,85.36,3.0,3.0,4.0,1910.0,first_time_use_after_refurbishment,,False,True,False,False,False,apartment,150.0,,False,7,7.21,Oct19,15.80365510777882,Prenzlauer_Berg,Prenzlauer_Berg,Pankow,2019-10,Pankow,2200,2050,6.5,413000,9.5,61.31818181818181
Berlin,Berlin,Mitte_Mitte,1450.0,1850.0,109.0,1.0,0.0,,2009.0,mint_condition,,False,False,True,False,False,other,400.0,central_heating,False,10,6.57,Oct19,13.30275229357798,Mitte,Mitte,Mitte,2019-10,Mitte,1850,1650,12.8,384000,22.5,78.37837837837837
Berlin,Berlin,Buch_Pankow,500.0,687.0,57.5,1.0,0.0,3.0,2015.0,refurbished,sophisticated,False,True,False,True,False,terraced_flat,187.0,district_heating,False,6,8.22,Sep18,8.695652173913043,Buch,Pankow,Pankow,2018-09,Pankow,2200,2050,6.5,413000,9.5,22.727272727272727
Berlin,Berlin,Neukölln_Neukölln,589.0,799.0,64.0,2.0,0.0,,1974.0,modernized,normal,True,False,False,False,False,apartment,150.0,district_heating,False,12,12.08,May19,9.203125,Neukölln,Neukölln,Neukölln,2019-05,Neukölln,1650,1500,14.1,329000,24.0,35.6969696969697
Berlin,Berlin,Zehlendorf_Zehlendorf,690.0,856.0,52.0,2.0,0.0,2.0,1930.0,first_time_use_after_refurbishment,sophisticated,False,True,False,True,False,apartment,88.0,district_heating,False,10,7.37,May19,13.26923076923077,Zehlendorf,Zehlendorf,Steglitz-Zehlendorf,2019-05,Steglitz-Zehlendorf,2600,2400,5.2,310000,7.0,26.53846153846154
